"titel";"titel_key";"online_tijdsaspect";"categorie";"externe_id";"datum";"adres";"postcode";"omschrijving";"locatie";"website";"plaats";"textafbeelding";"email";"telefoonnummer";"custom_color";"custom_icon";"custom_extra_title";"iconen_id";"date_created";"date_modified";"datum_eind";"type";"Adres";"Categorie_naam";"Categorie_nummer";"Categorie_status";"Datum";"Status";"Subrubriek";"categorie_2";"id_2";"opmerking";"title";"url"
"MORA-0457522";"mora_0457522";"1";"277";"";"2015-07-22 00:00:00";"Willemsparkweg 120";"";"";"POINT (4.87247374043 52.3566264572)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:42";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Willemsparkweg 120";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"22-07-2015";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3419781";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0457522";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0457522/?ajax=true&summary=balloon"
"MORA-0303625";"mora_0303625";"1";"277";"";"2015-01-09 00:00:00";"Jacob van Lennepstraat 102";"";"";"POINT (4.87050504083 52.365596636)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:42";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Jacob van Lennepstraat 102";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"09-01-2015";"Nieuw";"Hinderlijk geplaatst object";"9173";"point_3338086";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0303625";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0303625/?ajax=true&summary=balloon"
"MORA-0218100";"mora_0218100";"1";"277";"";"2014-09-15 00:00:00";"Haarlemmerweg 375";"";"";"POINT (4.86061683549 52.384750846)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:42";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Haarlemmerweg 375";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"15-09-2014";"In behandeling";"Overig";"9173";"point_3283046";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0218100";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0218100/?ajax=true&summary=balloon"
"MORA-0266593";"mora_0266593";"1";"277";"";"2014-11-20 00:00:00";"Egelantiersgracht 634";"";"";"POINT (4.87821751907 52.3754536245)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:42";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Egelantiersgracht 634";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"20-11-2014";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3306569";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0266593";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0266593/?ajax=true&summary=balloon"
"MORA-0134155";"mora_0134155";"1";"277";"";"2014-05-05 00:00:00";"Willem de Zwijgerlaan 215";"";"";"POINT (4.86258703132 52.3771380101)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:42";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Willem de Zwijgerlaan 215";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Opgelost";"05-05-2014";"Opgelost";"Overig";"9173";"point_3179479";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0134155";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0134155/?ajax=true&summary=balloon"
"MORA-0687286";"mora_0687286";"1";"277";"";"2016-04-21 00:00:00";"De Rijpgracht 3";"";"";"POINT (4.86249743162 52.3772634411)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"De Rijpgracht 3";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"21-04-2016";"In behandeling";"Overig";"9173";"point_3537768";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0687286";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0687286/?ajax=true&summary=balloon"
"MORA-0827045";"mora_0827045_1";"1";"277";"";"2016-09-15 00:00:00";"Nassaukade 6";"";"";"POINT (4.88099610873 52.3841925954)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Nassaukade 6";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"15-09-2016";"Doorgestuurd naar externe partij";"Stank- / geluidsoverlast";"9173";"point_3621707";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0827045";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0827045/?ajax=true&summary=balloon"
"MORA-0856276";"mora_0856276";"1";"277";"";"2016-10-14 00:00:00";"Van Reigersbergenstraat 80";"";"";"POINT (4.87022371419 52.3746190861)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Van Reigersbergenstraat 80";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Afgerond";"14-10-2016";"Afgerond";"Parkeeroverlast";"9173";"point_3634256";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0856276";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0856276/?ajax=true&summary=balloon"
"MORA-0408518";"mora_0408518";"1";"277";"";"2015-05-22 00:00:00";"Marnixkade 42";"";"";"POINT (4.87996401309 52.3806829767)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Marnixkade 42";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"22-05-2015";"Nieuw";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3376587";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0408518";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0408518/?ajax=true&summary=balloon"
"MORA-0900075";"mora_0900075_1";"1";"277";"";"2016-12-01 00:00:00";"Tweede Egelantiersdwarsstraat 3";"";"";"POINT (4.88210746697 52.3768903397)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Tweede Egelantiersdwarsstraat 3";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"01-12-2016";"In behandeling";"Stank- / geluidsoverlast";"9173";"point_3652681";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0900075";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0900075/?ajax=true&summary=balloon"
"MORA-0922930";"mora_0922930";"1";"277";"";"2016-12-31 00:00:00";"Van Hallstraat 52";"";"";"POINT (4.87029861955 52.3820522512)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Van Hallstraat 52";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - In behandeling";"31-12-2016";"In behandeling";"Fietswrak";"9173";"point_3677105";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0922930";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0922930/?ajax=true&summary=balloon"
"MORA-0927244";"mora_0927244";"1";"277";"";"2017-01-07 00:00:00";"Laurierstraat 192";"";"";"POINT (4.87818896276 52.3715438452)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Laurierstraat 192";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"07-01-2017";"Doorgestuurd naar externe partij";"Auto- / scooter- / bromfiets(wrak)";"9173";"point_3680168";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0927244";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0927244/?ajax=true&summary=balloon"
"MORA-0928425";"mora_0928425_1";"1";"277";"";"2017-01-10 00:00:00";"Revaleiland 1";"";"";"POINT (4.8784608385 52.3926481343)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Revaleiland 1";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"10-01-2017";"Doorgestuurd naar externe partij";"Parkeeroverlast";"9173";"point_3681283";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0928425";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0928425/?ajax=true&summary=balloon"
"MORA-0931609";"mora_0931609_1";"1";"277";"";"2017-01-14 00:00:00";"Bontekoestraat 3";"";"";"POINT (4.88169811308 52.3909004096)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Bontekoestraat 3";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"14-01-2017";"Doorgestuurd naar externe partij";"Hinderlijk geplaatst object";"9173";"point_3683256";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0931609";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0931609/?ajax=true&summary=balloon"
"MORA-0943333";"mora_0943333";"1";"277";"";"2017-02-06 00:00:00";"Van Houweningenstraat 76";"";"";"POINT (4.87047876703 52.3728945571)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Opgelost";"Van Houweningenstraat 76";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Doorgestuurd naar externe partij";"06-02-2017";"Doorgestuurd naar externe partij";"Parkeeroverlast";"9173";"point_3691645";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0943333";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0943333/?ajax=true&summary=balloon"
"MORA-0439019";"mora_0439019";"1";"277";"";"2015-06-29 00:00:00";"Willemsparkweg";"";"";"POINT (4.86805474143 52.3554207757)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Willemsparkweg";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"29-06-2015";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3393167";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0439019";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0439019/?ajax=true&summary=balloon"
"MORA-0865364";"mora_0865364_1";"1";"277";"";"2016-10-25 00:00:00";"Van Rappardstraat 1";"";"";"POINT (4.8708986797 52.3784507979)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Van Rappardstraat 1";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"25-10-2016";"Nieuw";"Fietswrak";"9173";"point_3694635";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0865364";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0865364/?ajax=true&summary=balloon"
"MORA-0567783";"mora_0567783";"1";"277";"";"2015-11-26 00:00:00";"Lijnbaansgracht 367";"";"";"POINT (4.89432256825 52.3600269326)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Lijnbaansgracht 367";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"26-11-2015";"Nieuw";"Fietswrak";"9173";"point_3460385";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0567783";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0567783-0/?ajax=true&summary=balloon"
"MORA-0237827";"mora_0237827";"1";"277";"";"2014-10-13 00:00:00";"Torensteeg 2";"";"";"POINT (4.89015315582 52.3744617544)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Torensteeg 2";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"13-10-2014";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3289279";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0237827";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0237827/?ajax=true&summary=balloon"
"MORA-0406986";"mora_0406986";"1";"277";"";"2015-05-20 00:00:00";"Saenredamstraat 58";"";"";"POINT (4.88985112424 52.3555593011)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Saenredamstraat 58";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"20-05-2015";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3375976";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0406986";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0406986/?ajax=true&summary=balloon"
"MORA-0468557";"mora_0468557";"1";"277";"";"2015-08-05 00:00:00";"Brouwersgracht 100";"";"";"POINT (4.88987071251 52.3800059808)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Brouwersgracht 100";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"05-08-2015";"Nieuw";"Overig";"9173";"point_3423446";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0468557";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0468557/?ajax=true&summary=balloon"
"MORA-0248158";"mora_0248158";"1";"277";"";"2014-10-27 00:00:00";"Silodam 254";"";"";"POINT (4.89110088727 52.3908233281)";"";"";"";"";"";"";"";"";"0";"2017-06-03 10:07:43";"2017-06-03 10:07:53";"0000-00-00 00:00:00";"Openstaand";"Silodam 254";"Wegen, verkeer & straatmeubilair";"9173";"Wegen, verkeer & straatmeubilair - Nieuw";"27-10-2014";"Nieuw";"Stank- / geluidsoverlast";"9173";"point_3292118";"Deze melding wordt één keer per dag om 09.00 uur bijgewerkt. De afgehandelde melding blijven nog acht dagen op deze kaart staan. Daarna worden ze verwijderd.";"MORA-0248158";"http://www.opdekaart.amsterdam.nl/mor/items/mora-0248158/?ajax=true&summary=balloon"
